"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","complex; input","-","1.0",,"IFT88 (FI) UBE2V1","true",,"IFT88 (FI) UBE2V1"
"FI","complex; input","-","1.0",,"AHI1 (FI) CEP152","true",,"AHI1 (FI) CEP152"
"FI","complex; input","-","1.0",,"MED13 (FI) NCOA3","true",,"MED13 (FI) NCOA3"
"FI","reaction","-","1.0",,"MED13 (FI) NCOA6","true",,"MED13 (FI) NCOA6"
"FI","predicted","-","0.93",,"DSN1 (FI) TPX2","true",,"DSN1 (FI) TPX2"
"FI","predicted","-","0.9",,"ZNF587 (FI) ZNF774","false",,"ZNF587 (FI) ZNF774"
"FI","predicted","-","0.94",,"ESPL1 (FI) KIF11","true",,"ESPL1 (FI) KIF11"
"FI","ECrel: compound","-","1.0",,"PIK3C2A (FI) PLCB4","true",,"PIK3C2A (FI) PLCB4"
"FI","predicted","-","0.9",,"BUB1B (FI) CEP55","true",,"BUB1B (FI) CEP55"
"FI","PPrel: inhibition, phosphorylation; activate","-","1.0",,"CCNA2 (FI) E2F2","true",,"CCNA2 (FI) E2F2"
"FI","predicted","-","0.9",,"GEN1 (FI) SMC6","true",,"GEN1 (FI) SMC6"
"FI","predicted","-","0.95",,"BRIP1 (FI) ZNF367","true",,"BRIP1 (FI) ZNF367"
"FI","predicted","-","0.94",,"HELLS (FI) NCAPG","true",,"HELLS (FI) NCAPG"
"FI","predicted","-","0.91",,"ATAD5 (FI) DTL","true",,"ATAD5 (FI) DTL"
"FI","ECrel: compound","-","1.0",,"MTMR8 (FI) PLCG1","true",,"MTMR8 (FI) PLCG1"
"FI","predicted","-","0.91",,"AURKA (FI) ESPL1","true",,"AURKA (FI) ESPL1"
"FI","predicted","-","0.98",,"NCAPG (FI) NCAPG2","true",,"NCAPG (FI) NCAPG2"
"FI","predicted","-","0.91",,"EXOC6 (FI) STX3","true",,"EXOC6 (FI) STX3"
"FI","predicted","-","0.9",,"ZNF280C (FI) ZNF443","true",,"ZNF280C (FI) ZNF443"
"FI","predicted","-","0.95",,"KIF20B (FI) TPX2","true",,"KIF20B (FI) TPX2"
"FI","catalyze; complex; input","->","1.0",,"BLM (FI) RAD50","true",,"BLM (FI) RAD50"
"FI","predicted","-","0.9",,"ZNF280C (FI) ZNF441","true",,"ZNF280C (FI) ZNF441"
"FI","complex; input","-","1.0",,"LRP6 (FI) ZNRF3","false",,"LRP6 (FI) ZNRF3"
"FI","complex; input","-","1.0",,"CENPF (FI) DSN1","true",,"CENPF (FI) DSN1"
"FI","predicted","-","0.93",,"SUZ12 (FI) ZNF217","true",,"SUZ12 (FI) ZNF217"
"FI","catalyze","->","1.0",,"GEN1 (FI) RAD50","true",,"GEN1 (FI) RAD50"
"FI","complex; input","-","1.0",,"AREG (FI) BIN1","true",,"AREG (FI) BIN1"
"FI","predicted","-","0.98",,"CCNA2 (FI) CDC25C","true",,"CCNA2 (FI) CDC25C"
"FI","complex","-","1.0",,"CEP290 (FI) CEP72","true",,"CEP290 (FI) CEP72"
"FI","PPrel: inhibited by, dephosphorylation","|-","1.0",,"CACNA1D (FI) PPP2R1B","true",,"CACNA1D (FI) PPP2R1B"
"FI","predicted","-","0.98",,"CCNA2 (FI) CDC25A","true",,"CCNA2 (FI) CDC25A"
"FI","PPrel: compound, activated","<-","1.0",,"CALML4 (FI) PLCG1","true",,"CALML4 (FI) PLCG1"
"FI","ECrel: compound","-","1.0",,"PIK3CB (FI) PLCE1","true",,"PIK3CB (FI) PLCE1"
"FI","catalyzed by","<-","1.0",,"BRCA1 (FI) GEN1","true",,"BRCA1 (FI) GEN1"
"FI","complex; inhibite; input","-|","1.0",,"PHF20 (FI) TP53","true",,"PHF20 (FI) TP53"
"FI","catalyze","->","1.0",,"TAF4 (FI) TP53","true",,"TAF4 (FI) TP53"
"FI","complex; input","-","1.0",,"ETV4 (FI) NCOA3","true",,"ETV4 (FI) NCOA3"
"FI","predicted","-","0.89",,"CCDC18 (FI) SASS6","true",,"CCDC18 (FI) SASS6"
"FI","reaction","-","1.0",,"NCOA3 (FI) PPARA","true",,"NCOA3 (FI) PPARA"
"FI","predicted","-","0.97",,"CDC25C (FI) TPX2","true",,"CDC25C (FI) TPX2"
"FI","predicted","-","0.95",,"CSE1L (FI) NUP155","true",,"CSE1L (FI) NUP155"
"FI","predicted","-","0.9",,"HELLS (FI) SKA3","true",,"HELLS (FI) SKA3"
"FI","predicted","-","0.91",,"BCL11A (FI) SIRT1","true",,"BCL11A (FI) SIRT1"
"FI","predicted","-","0.9",,"ATAD2 (FI) CENPE","true",,"ATAD2 (FI) CENPE"
"FI","complex; input","-","1.0",,"POLQ (FI) RAD50","true",,"POLQ (FI) RAD50"
"FI","predicted","-","0.9",,"ATAD2 (FI) CENPF","true",,"ATAD2 (FI) CENPF"
"FI","complex; input","-","1.0",,"NCOA3 (FI) PPARG","true",,"NCOA3 (FI) PPARG"
"FI","predicted","-","0.95",,"CENPK (FI) NCAPG2","true",,"CENPK (FI) NCAPG2"
"FI","complex","-","1.0",,"CEP290 (FI) CEP63","true",,"CEP290 (FI) CEP63"
"FI","predicted","-","0.97",,"MAD2L1 (FI) NCAPG","true",,"MAD2L1 (FI) NCAPG"
"FI","predicted","-","0.91",,"AURKA (FI) KIF20B","true",,"AURKA (FI) KIF20B"
"FI","predicted","-","0.9",,"ZNF280C (FI) ZNF692","true",,"ZNF280C (FI) ZNF692"
"FI","complex; input","-","1.0",,"BRIP1 (FI) DNA2","true",,"BRIP1 (FI) DNA2"
"FI","complex; input","-","1.0",,"AHI1 (FI) CDK1","true",,"AHI1 (FI) CDK1"
"FI","activate; complex; input","->","1.0",,"ATR (FI) FANCD2","true",,"ATR (FI) FANCD2"
"FI","complex; input","-","1.0",,"BUB1B (FI) PDS5A","true",,"BUB1B (FI) PDS5A"
"FI","predicted","-","0.89",,"DGAT2 (FI) FITM2","false",,"DGAT2 (FI) FITM2"
"FI","input","-","1.0",,"CDH1 (FI) CDH17","true",,"CDH1 (FI) CDH17"
"FI","predicted","-","0.92",,"POLQ (FI) SPAG5","true",,"POLQ (FI) SPAG5"
"FI","predicted","-","0.89",,"CENPE (FI) PRR11","true",,"CENPE (FI) PRR11"
"FI","catalyzed by","<-","1.0",,"DNA2 (FI) GEN1","true",,"DNA2 (FI) GEN1"
"FI","predicted","-","0.92",,"CDK1 (FI) KIF15","true",,"CDK1 (FI) KIF15"
"FI","predicted","-","0.96",,"TRIM24 (FI) TRIM33","true",,"TRIM24 (FI) TRIM33"
"FI","predicted","-","0.96",,"CDK1 (FI) KIF14","true",,"CDK1 (FI) KIF14"
"FI","predicted","-","0.9",,"ATAD5 (FI) RFC1","true",,"ATAD5 (FI) RFC1"
"FI","predicted","-","0.99",,"CDK1 (FI) KIF11","true",,"CDK1 (FI) KIF11"
"FI","ECrel: compound","-","1.0",,"MTMR8 (FI) PLCE1","true",,"MTMR8 (FI) PLCE1"
"FI","predicted","-","0.91",,"CKAP2L (FI) NCAPG","true",,"CKAP2L (FI) NCAPG"
"FI","predicted","-","0.92",,"CEP55 (FI) DEPDC1","true",,"CEP55 (FI) DEPDC1"
"FI","catalyze","->","1.0",,"NUP155 (FI) XPOT","true",,"NUP155 (FI) XPOT"
"FI","predicted","-","0.96",,"CENPF (FI) TOP2A","true",,"CENPF (FI) TOP2A"
"FI","predicted","-","0.92",,"BRIX1 (FI) RSL1D1","true",,"BRIX1 (FI) RSL1D1"
"FI","predicted","-","0.89",,"PDS5A (FI) SMC4","true",,"PDS5A (FI) SMC4"
"FI","complex; input","-","1.0",,"PDS5A (FI) SMC3","true",,"PDS5A (FI) SMC3"
"FI","predicted","-","0.96",,"NCAPG2 (FI) SPAG5","true",,"NCAPG2 (FI) SPAG5"
"FI","ECrel: compound; PPrel: activation, binding/association; complex; input","->","1.0",,"PIK3CB (FI) PLCG1","true",,"PIK3CB (FI) PLCG1"
"FI","predicted","-","0.9",,"ABCE1 (FI) LTV1","false",,"ABCE1 (FI) LTV1"
"FI","predicted","-","0.92",,"DTL (FI) MKI67","true",,"DTL (FI) MKI67"
"FI","catalyze; catalyzed by; complex; input","<->","1.0",,"BUB1B (FI) UBE2C","true",,"BUB1B (FI) UBE2C"
"FI","PPrel: inhibited by","|-","1.0",,"CACNA1D (FI) GNG4","true",,"CACNA1D (FI) GNG4"
"FI","catalyze; complex; input","->","1.0",,"GTF2F2 (FI) TAF4","true",,"GTF2F2 (FI) TAF4"
"FI","predicted","-","0.93",,"CKAP2L (FI) DEPDC1","true",,"CKAP2L (FI) DEPDC1"
"FI","predicted","-","0.91",,"ARAP2 (FI) ARHGAP11A","true",,"ARAP2 (FI) ARHGAP11A"
"FI","complex; input","-","1.0",,"SKP2 (FI) UBE2C","true",,"SKP2 (FI) UBE2C"
"FI","predicted","-","0.92",,"CCNA2 (FI) CHEK1","true",,"CCNA2 (FI) CHEK1"
"FI","ECrel: compound","-","1.0",,"PIK3C2A (FI) PLCG1","true",,"PIK3C2A (FI) PLCG1"
"FI","predicted","-","0.96",,"HELLS (FI) KNTC1","true",,"HELLS (FI) KNTC1"
"FI","predicted","-","0.95",,"CHEK1 (FI) GINS1","true",,"CHEK1 (FI) GINS1"
"FI","complex","-","1.0",,"DDX52 (FI) PDCD11","true",,"DDX52 (FI) PDCD11"
"FI","predicted","-","0.92",,"RAD18 (FI) SMC6","true",,"RAD18 (FI) SMC6"
"FI","predicted","-","0.92",,"KIF14 (FI) KNTC1","true",,"KIF14 (FI) KNTC1"
"FI","predicted","-","0.96",,"NCAPG2 (FI) TPX2","true",,"NCAPG2 (FI) TPX2"
"FI","predicted","-","0.97",,"NUF2 (FI) SKA3","true",,"NUF2 (FI) SKA3"
"FI","predicted","-","0.94",,"CDC25C (FI) MAD2L1","true",,"CDC25C (FI) MAD2L1"
"FI","complex; inhibit; input","-|","1.0",,"BRCA2 (FI) RAD50","true",,"BRCA2 (FI) RAD50"
"FI","activate","->","1.0",,"CCNA2 (FI) TP53","true",,"CCNA2 (FI) TP53"
"FI","predicted","-","0.95",,"CDK1 (FI) DEPDC1B","true",,"CDK1 (FI) DEPDC1B"
"FI","complex","-","1.0",,"CEP152 (FI) OFD1","true",,"CEP152 (FI) OFD1"
"FI","predicted","-","0.94",,"ESF1 (FI) UTP14A","true",,"ESF1 (FI) UTP14A"
"FI","PPrel: inhibited by","|-","1.0",,"PPARG (FI) SIRT1","true",,"PPARG (FI) SIRT1"
"FI","activate; complex; input","->","1.0",,"NOL11 (FI) WDR36","true",,"NOL11 (FI) WDR36"
"FI","predicted","-","0.96",,"BRIX1 (FI) PDCD11","true",,"BRIX1 (FI) PDCD11"
"FI","predicted","-","0.98",,"AURKA (FI) KIF11","true",,"AURKA (FI) KIF11"
"FI","inhibite","-|","1.0",,"SKP2 (FI) TP53","true",,"SKP2 (FI) TP53"
"FI","catalyze","->","1.0",,"CDK1 (FI) KIF2A","true",,"CDK1 (FI) KIF2A"
"FI","catalyze","->","1.0",,"RAD50 (FI) TP53","true",,"RAD50 (FI) TP53"
"FI","predicted","-","0.96",,"AURKA (FI) KIF15","true",,"AURKA (FI) KIF15"
"FI","PPrel: activation, phosphorylation; catalyze","->","1.0",,"CHEK1 (FI) WEE1","true",,"CHEK1 (FI) WEE1"
"FI","predicted","-","0.94",,"AURKA (FI) KIF14","true",,"AURKA (FI) KIF14"
"FI","complex; input","-","1.0",,"BIN1 (FI) SLC2A8","true",,"BIN1 (FI) SLC2A8"
"FI","predicted","-","0.98",,"CEP55 (FI) KIF14","true",,"CEP55 (FI) KIF14"
"FI","PPrel: ubiquitinated; activated by; complex; input","<-","1.0",,"FANCD2 (FI) FANCF","true",,"FANCD2 (FI) FANCF"
"FI","complex; input","-","1.0",,"BIN1 (FI) DNAJC6","true",,"BIN1 (FI) DNAJC6"
"FI","predicted","-","0.92",,"CHEK2 (FI) SIRT1","true",,"CHEK2 (FI) SIRT1"
"FI","predicted","-","0.93",,"E2F7 (FI) ZNF367","true",,"E2F7 (FI) ZNF367"
"FI","activated by; inhibite","<-|","1.0",,"E2F7 (FI) TFDP2","true",,"E2F7 (FI) TFDP2"
"FI","activate","->","1.0",,"BRCA1 (FI) FANCF","true",,"BRCA1 (FI) FANCF"
"FI","expression regulates","->","1.0",,"HNF4G (FI) MTF2","true",,"HNF4G (FI) MTF2"
"FI","catalyze","->","1.0",,"ESPL1 (FI) KIF2A","true",,"ESPL1 (FI) KIF2A"
"FI","predicted","-","0.9",,"DEPDC1 (FI) TOP2A","true",,"DEPDC1 (FI) TOP2A"
"FI","predicted","-","0.95",,"BLM (FI) RAD18","true",,"BLM (FI) RAD18"
"FI","complex; input","-","1.0",,"LUC7L3 (FI) RBM39","true",,"LUC7L3 (FI) RBM39"
"FI","input","-","1.0",,"CDH17 (FI) FAT1","true",,"CDH17 (FI) FAT1"
"FI","PPrel: dissociation; PPrel: inhibited by; complex; reaction","|-","1.0",,"E2F5 (FI) RBL1","true",,"E2F5 (FI) RBL1"
"FI","predicted","-","0.89",,"DTL (FI) HELLS","true",,"DTL (FI) HELLS"
"FI","predicted","-","0.9",,"BRIX1 (FI) RPF2","true",,"BRIX1 (FI) RPF2"
"FI","PPrel: activation","->","1.0",,"ERBB3 (FI) PIK3CB","true",,"ERBB3 (FI) PIK3CB"
"FI","predicted","-","0.98",,"NOLC1 (FI) NOP58","true",,"NOLC1 (FI) NOP58"
"FI","activate","->","1.0",,"BRCA1 (FI) FANCA","true",,"BRCA1 (FI) FANCA"
"FI","predicted","-","0.93",,"CEP55 (FI) KIF11","true",,"CEP55 (FI) KIF11"
"FI","PPrel: activated, ubiquitination","<-","1.0",,"TRAF5 (FI) UBE2V1","true",,"TRAF5 (FI) UBE2V1"
"FI","ECrel: compound","-","1.0",,"PIK3C2A (FI) PLCE1","true",,"PIK3C2A (FI) PLCE1"
"FI","predicted","-","0.93",,"CENPE (FI) DEPDC1","true",,"CENPE (FI) DEPDC1"
"FI","predicted","-","0.9",,"DTL (FI) E2F7","true",,"DTL (FI) E2F7"
"FI","catalyze; complex; input","->","1.0",,"GTF2F2 (FI) TAF5","true",,"GTF2F2 (FI) TAF5"
"FI","complex; input","-","1.0",,"AKAP9 (FI) TPX2","true",,"AKAP9 (FI) TPX2"
"FI","complex; input","-","1.0",,"STX16 (FI) VPS54","true",,"STX16 (FI) VPS54"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) NUP155","true",,"AHCTF1 (FI) NUP155"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) CENPK","true",,"AHCTF1 (FI) CENPK"
"FI","predicted","-","0.9",,"ZNF44 (FI) ZNF823","true",,"ZNF44 (FI) ZNF823"
"FI","predicted","-","0.91",,"BRCA2 (FI) CCNA2","true",,"BRCA2 (FI) CCNA2"
"FI","predicted","-","0.94",,"CENPE (FI) HELLS","true",,"CENPE (FI) HELLS"
"FI","complex; input","-","1.0",,"DCLRE1A (FI) FANCF","true",,"DCLRE1A (FI) FANCF"
"FI","catalyze","->","1.0",,"CDK1 (FI) NCAPG2","true",,"CDK1 (FI) NCAPG2"
"FI","predicted","-","0.92",,"MDM4 (FI) PRKAA1","true",,"MDM4 (FI) PRKAA1"
"FI","complex; input","-","1.0",,"DCLRE1A (FI) FANCA","true",,"DCLRE1A (FI) FANCA"
"FI","complex; input","-","1.0",,"IQCB1 (FI) RAB3IP","true",,"IQCB1 (FI) RAB3IP"
"FI","complex; input","-","1.0",,"KNTC1 (FI) MAD2L1","true",,"KNTC1 (FI) MAD2L1"
"FI","predicted","-","0.91",,"HELLS (FI) NCAPG2","true",,"HELLS (FI) NCAPG2"
"FI","complex","-","1.0",,"ACVR2B (FI) TDGF1","false",,"ACVR2B (FI) TDGF1"
"FI","catalyzed by","<-","1.0",,"AHCTF1 (FI) CDK1","true",,"AHCTF1 (FI) CDK1"
"FI","predicted","-","0.91",,"FANCD2 (FI) POLQ","true",,"FANCD2 (FI) POLQ"
"FI","complex; input","-","1.0",,"BIN1 (FI) CFTR","true",,"BIN1 (FI) CFTR"
"FI","expression regulates","->","1.0",,"HNF4A (FI) ID1","true",,"HNF4A (FI) ID1"
"FI","complex","-","1.0",,"AKAP9 (FI) CEP290","true",,"AKAP9 (FI) CEP290"
"FI","complex; input","-","1.0",,"DNAJC6 (FI) TFRC","true",,"DNAJC6 (FI) TFRC"
"FI","predicted","-","0.92",,"CEBPZ (FI) PDCD11","true",,"CEBPZ (FI) PDCD11"
"FI","predicted","-","0.91",,"BRCA1 (FI) FIGNL1","true",,"BRCA1 (FI) FIGNL1"
"FI","predicted","-","0.91",,"E2F7 (FI) TOP2A","true",,"E2F7 (FI) TOP2A"
"FI","complex; input","-","1.0",,"EREG (FI) GAB1","true",,"EREG (FI) GAB1"
"FI","predicted","-","0.9",,"CEP55 (FI) ESPL1","true",,"CEP55 (FI) ESPL1"
"FI","predicted","-","0.92",,"CCNA2 (FI) KIF15","true",,"CCNA2 (FI) KIF15"
"FI","complex","-","1.0",,"CEP72 (FI) IQCB1","true",,"CEP72 (FI) IQCB1"
"FI","predicted","-","0.97",,"CCNA2 (FI) KIF14","true",,"CCNA2 (FI) KIF14"
"FI","predicted","-","0.91",,"PPARG (FI) PPARGC1B","true",,"PPARG (FI) PPARGC1B"
"FI","catalyzed by","<-","1.0",,"SMC3 (FI) SMC5","true",,"SMC3 (FI) SMC5"
"FI","catalyzed by","<-","1.0",,"SMC3 (FI) SMC6","true",,"SMC3 (FI) SMC6"
"FI","complex; input","-","1.0",,"AHI1 (FI) CEP72","true",,"AHI1 (FI) CEP72"
"FI","activate; inhibited by; reaction","|->","1.0",,"CEBPA (FI) PPARG","true",,"CEBPA (FI) PPARG"
"FI","ECrel: compound","-","1.0",,"MTMR8 (FI) PLCB4","true",,"MTMR8 (FI) PLCB4"
"FI","PPrel: activation; PPrel: activation, dephosphorylation; catalyze","->","1.0",,"CDC25A (FI) CDK1","true",,"CDC25A (FI) CDK1"
"FI","predicted","-","0.89",,"ADNP (FI) TAF4","true",,"ADNP (FI) TAF4"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) NUF2","true",,"AHCTF1 (FI) NUF2"
"FI","inhibited by","|-","1.0",,"MDM4 (FI) PHF20","true",,"MDM4 (FI) PHF20"
"FI","complex; input","-","1.0",,"CENPK (FI) MAD2L1","true",,"CENPK (FI) MAD2L1"
"FI","PPrel: inhibition, glycosylation","-|","1.0",,"OGT (FI) PIK3CB","true",,"OGT (FI) PIK3CB"
"FI","predicted","-","0.91",,"GINS1 (FI) KIF15","true",,"GINS1 (FI) KIF15"
"FI","predicted","-","0.89",,"ZNF431 (FI) ZNF714","true",,"ZNF431 (FI) ZNF714"
"FI","predicted","-","0.96",,"BUB1B (FI) SPAG5","true",,"BUB1B (FI) SPAG5"
"FI","predicted","-","0.97",,"CENPF (FI) NCAPG2","true",,"CENPF (FI) NCAPG2"
"FI","predicted","-","0.97",,"CCNA2 (FI) KIF11","true",,"CCNA2 (FI) KIF11"
"FI","PPrel: ubiquitinated","-","1.0",,"FGFR4 (FI) NEDD4","true",,"FGFR4 (FI) NEDD4"
"FI","predicted","-","0.98",,"CDK1 (FI) DTL","true",,"CDK1 (FI) DTL"
"FI","complex","-","1.0",,"CEP250 (FI) OFD1","true",,"CEP250 (FI) OFD1"
"FI","predicted","-","0.9",,"NEIL3 (FI) SKA3","true",,"NEIL3 (FI) SKA3"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"CFTR (FI) PRKAA1","true",,"CFTR (FI) PRKAA1"
"FI","predicted","-","0.95",,"MYBL2 (FI) SKA3","true",,"MYBL2 (FI) SKA3"
"FI","predicted","-","0.9",,"BLM (FI) RIF1","true",,"BLM (FI) RIF1"
"FI","complex; input","-","1.0",,"BRCA1 (FI) NF1","true",,"BRCA1 (FI) NF1"
"FI","PPrel: inhibition; catalyze","-","1.0",,"ESPL1 (FI) SMC3","true",,"ESPL1 (FI) SMC3"
"FI","predicted","-","0.92",,"ZNF441 (FI) ZNF692","true",,"ZNF441 (FI) ZNF692"
"FI","catalyze; complex; input","->","1.0",,"BLM (FI) BRCA1","true",,"BLM (FI) BRCA1"
"FI","predicted","-","0.93",,"CDC7 (FI) HELLS","true",,"CDC7 (FI) HELLS"
"FI","catalyze; complex; input","->","1.0",,"BLM (FI) BRCA2","true",,"BLM (FI) BRCA2"
"FI","complex; input","-","1.0",,"BDP1 (FI) CRCP","true",,"BDP1 (FI) CRCP"
"FI","predicted","-","0.97",,"CDC25C (FI) SPAG5","true",,"CDC25C (FI) SPAG5"
"FI","catalyzed by; complex; input","<-","1.0",,"INTS2 (FI) RPAP2","true",,"INTS2 (FI) RPAP2"
"FI","complex; input","-","1.0",,"BIN1 (FI) TGOLN2","true",,"BIN1 (FI) TGOLN2"
"FI","predicted","-","0.89",,"BRD7 (FI) RFC1","true",,"BRD7 (FI) RFC1"
"FI","expression regulated by","<-","1.0",,"AGT (FI) HNF4A","true",,"AGT (FI) HNF4A"
"FI","predicted","-","0.91",,"ZKSCAN1 (FI) ZNF664","true",,"ZKSCAN1 (FI) ZNF664"
"FI","ECrel: compound","-","1.0",,"MTMR8 (FI) PI4K2B","true",,"MTMR8 (FI) PI4K2B"
"FI","activate; complex; input","->","1.0",,"HEATR1 (FI) NOP58","true",,"HEATR1 (FI) NOP58"
"FI","complex; input","-","1.0",,"BRCA1 (FI) RAD50","true",,"BRCA1 (FI) RAD50"
"FI","catalyze","->","1.0",,"SIRT1 (FI) TAF1D","true",,"SIRT1 (FI) TAF1D"
"FI","PPrel: activated by, phosphorylation; PPrel: activation, dephosphorylation; catalyze","<->","1.0",,"CDC25C (FI) CDK1","true",,"CDC25C (FI) CDK1"
"FI","complex; input","-","1.0",,"CDK1 (FI) MCM8","true",,"CDK1 (FI) MCM8"
"FI","complex; input","-","1.0",,"AREG (FI) PIK3C2A","true",,"AREG (FI) PIK3C2A"
"FI","complex","-","1.0",,"CEP72 (FI) OFD1","true",,"CEP72 (FI) OFD1"
"FI","predicted","-","0.89",,"ARHGAP11A (FI) TOP2A","true",,"ARHGAP11A (FI) TOP2A"
"FI","predicted","-","0.97",,"RPF2 (FI) RSL1D1","true",,"RPF2 (FI) RSL1D1"
"FI","complex; input","-","1.0",,"RAD18 (FI) RFC1","true",,"RAD18 (FI) RFC1"
"FI","PPrel: activation; PPrel: binding/association; complex; input","->","1.0",,"GAB1 (FI) PIK3CB","true",,"GAB1 (FI) PIK3CB"
"FI","predicted","-","0.91",,"CEP55 (FI) CHEK1","true",,"CEP55 (FI) CHEK1"
"FI","complex; input","-","1.0",,"BLM (FI) MSH5","true",,"BLM (FI) MSH5"
"FI","predicted","-","0.94",,"BRCA1 (FI) SPAG5","true",,"BRCA1 (FI) SPAG5"
"FI","predicted","-","0.96",,"KIF11 (FI) KIF15","true",,"KIF11 (FI) KIF15"
"FI","predicted","-","0.91",,"MCM8 (FI) TP53","true",,"MCM8 (FI) TP53"
"FI","catalyzed by","<-","1.0",,"AREG (FI) PTPN3","true",,"AREG (FI) PTPN3"
"FI","predicted","-","0.89",,"BRCA1 (FI) E2F7","true",,"BRCA1 (FI) E2F7"
"FI","catalyze","->","1.0",,"DNA2 (FI) TP53","true",,"DNA2 (FI) TP53"
"FI","catalyzed by","<-","1.0",,"BUB1B (FI) ESPL1","true",,"BUB1B (FI) ESPL1"
"FI","predicted","-","0.89",,"ARHGAP11A (FI) CENPE","true",,"ARHGAP11A (FI) CENPE"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) MAD2L1","true",,"AHCTF1 (FI) MAD2L1"
"FI","predicted","-","0.93",,"ARHGAP11A (FI) CENPF","true",,"ARHGAP11A (FI) CENPF"
"FI","complex; input","-","1.0",,"AHCTF1 (FI) KNTC1","true",,"AHCTF1 (FI) KNTC1"
"FI","predicted","-","0.94",,"KIF11 (FI) POLQ","true",,"KIF11 (FI) POLQ"
"FI","complex; input","-","1.0",,"AHI1 (FI) CEP63","true",,"AHI1 (FI) CEP63"
"FI","complex; input","-","1.0",,"NUF2 (FI) SMC3","true",,"NUF2 (FI) SMC3"
"FI","predicted","-","0.9",,"BRD7 (FI) DDX21","true",,"BRD7 (FI) DDX21"
"FI","PPrel: inhibited by, phosphorylated by; activated by; catalyzed by","-","1.0",,"CDC25A (FI) CHEK1","true",,"CDC25A (FI) CHEK1"
"FI","PPrel: inhibited by, phosphorylated by; activated by; catalyzed by","-","1.0",,"CDC25A (FI) CHEK2","true",,"CDC25A (FI) CHEK2"
"FI","predicted","-","0.97",,"CENPF (FI) SPAG5","true",,"CENPF (FI) SPAG5"
"FI","predicted","-","0.9",,"DEPDC1B (FI) UBE2C","true",,"DEPDC1B (FI) UBE2C"
"FI","predicted","-","0.95",,"ATAD2 (FI) BLM","true",,"ATAD2 (FI) BLM"
"FI","PPrel: activated by, phosphorylation","<-","1.0",,"FOXO3 (FI) STK4","true",,"FOXO3 (FI) STK4"
"FI","GErel: expression by","<-","1.0",,"CDH17 (FI) CDX2","true",,"CDH17 (FI) CDX2"
"FI","predicted","-","0.93",,"CDC25C (FI) HMMR","true",,"CDC25C (FI) HMMR"
"FI","complex; input","-","1.0",,"CENPF (FI) SMC3","true",,"CENPF (FI) SMC3"
"FI","ECrel: compound","-","1.0",,"DGAT2 (FI) MOGAT3","false",,"DGAT2 (FI) MOGAT3"
"FI","predicted","-","0.96",,"BUB1B (FI) CHEK1","true",,"BUB1B (FI) CHEK1"
"FI","predicted","-","0.91",,"ARHGAP11A (FI) POLQ","true",,"ARHGAP11A (FI) POLQ"
"FI","predicted","-","0.93",,"NCAPG2 (FI) TOP2A","true",,"NCAPG2 (FI) TOP2A"
"FI","predicted","-","0.9",,"BUB1B (FI) POLQ","true",,"BUB1B (FI) POLQ"
"FI","complex","-","1.0",,"CEP152 (FI) IQCB1","true",,"CEP152 (FI) IQCB1"
"FI","activate; input","->","1.0",,"NUP155 (FI) THOC2","true",,"NUP155 (FI) THOC2"
"FI","complex","-","1.0",,"AKAP9 (FI) CEP250","true",,"AKAP9 (FI) CEP250"
"FI","input","-","1.0",,"CDHR1 (FI) FAT1","true",,"CDHR1 (FI) FAT1"
"FI","complex","-","1.0",,"HAUS3 (FI) PLK4","true",,"HAUS3 (FI) PLK4"
"FI","predicted","-","0.92",,"PPARA (FI) SIRT1","true",,"PPARA (FI) SIRT1"
"FI","predicted","-","0.92",,"ZNF443 (FI) ZNF823","true",,"ZNF443 (FI) ZNF823"
"FI","predicted","-","0.93",,"ZNF441 (FI) ZNF664","true",,"ZNF441 (FI) ZNF664"
"FI","predicted","-","0.94",,"HELLS (FI) MKI67","true",,"HELLS (FI) MKI67"
"FI","PPrel: activation","->","1.0",,"GNG4 (FI) PLCB4","true",,"GNG4 (FI) PLCB4"
"FI","complex","-","1.0",,"CDC7 (FI) DBF4","true",,"CDC7 (FI) DBF4"
"FI","predicted","-","0.92",,"NCAPG (FI) NEIL3","true",,"NCAPG (FI) NEIL3"
"FI","predicted","-","0.93",,"ARHGAP11A (FI) SPAG5","true",,"ARHGAP11A (FI) SPAG5"
"FI","PPrel: compound","-","1.0",,"CACNA1D (FI) CALML4","true",,"CACNA1D (FI) CALML4"
"FI","predicted","-","0.91",,"FANCD2 (FI) TPX2","true",,"FANCD2 (FI) TPX2"
"FI","predicted","-","0.93",,"ASPM (FI) FANCD2","true",,"ASPM (FI) FANCD2"
"FI","complex","-","1.0",,"SGK2 (FI) WWP1","true",,"SGK2 (FI) WWP1"
"FI","predicted","-","0.93",,"USP12 (FI) USP37","true",,"USP12 (FI) USP37"
"FI","predicted","-","0.9",,"BLM (FI) RAD54B","true",,"BLM (FI) RAD54B"
